Inventario,Cliente,Tipo de Artículo,TipoPago,FecVenta,Año,Mes
30219,3,9,Efectivo           ,20061117,2006,11
30220,22,29,Efectivo           ,20061117,2006,11
30221,22,29,Efectivo           ,20061117,2006,11
30222,22,29,Efectivo           ,20061117,2006,11
30223,22,29,Efectivo           ,20061117,2006,11
30224,22,29,Efectivo           ,20061117,2006,11
30225,22,29,Efectivo           ,20061117,2006,11
30226,22,29,Efectivo           ,20061117,2006,11
30227,22,29,Efectivo           ,20061117,2006,11
30228,22,29,Efectivo           ,20061117,2006,11
30229,22,29,Efectivo           ,20061117,2006,11
30230,22,29,Efectivo           ,20061117,2006,11
30231,22,29,Efectivo           ,20061117,2006,11
30232,22,29,Efectivo           ,20061117,2006,11
30233,22,29,Efectivo           ,20061117,2006,11
30234,22,29,Efectivo           ,20061117,2006,11
30235,22,29,Efectivo           ,20061117,2006,11
30236,22,29,Efectivo           ,20061117,2006,11
30237,22,29,Efectivo           ,20061117,2006,11
30238,22,29,Efectivo           ,20061117,2006,11
30239,22,29,Efectivo           ,20061117,2006,11
30240,22,29,Efectivo           ,20061117,2006,11
30241,22,29,Efectivo           ,20061117,2006,11
30242,22,29,Efectivo           ,20061117,2006,11
30243,22,29,Efectivo           ,20061117,2006,11
30244,22,29,Efectivo           ,20061117,2006,11
30245,22,29,Efectivo           ,20061117,2006,11
30246,22,29,Efectivo           ,20061117,2006,11
30247,22,29,Efectivo           ,20061117,2006,11
30248,22,29,Efectivo           ,20061117,2006,11
30249,22,29,Efectivo           ,20061117,2006,11
30250,22,29,Efectivo           ,20061117,2006,11
30251,22,29,Efectivo           ,20061117,2006,11
30252,22,29,Efectivo           ,20061117,2006,11
30253,22,29,Efectivo           ,20061117,2006,11
30254,22,29,Efectivo           ,20061117,2006,11
30255,22,29,Efectivo           ,20061117,2006,11
30256,22,29,Efectivo           ,20061117,2006,11
30257,22,29,Efectivo           ,20061117,2006,11
30258,22,29,Efectivo           ,20061117,2006,11
30259,22,29,Efectivo           ,20061117,2006,11
30260,22,29,Efectivo           ,20061117,2006,11
30261,22,29,Efectivo           ,20061117,2006,11
30262,22,29,Efectivo           ,20061117,2006,11
30263,22,29,Efectivo           ,20061117,2006,11
30264,22,29,Efectivo           ,20061117,2006,11
30265,22,29,Efectivo           ,20061117,2006,11
30266,22,29,Efectivo           ,20061117,2006,11
30267,22,29,Efectivo           ,20061117,2006,11
30268,22,29,Efectivo           ,20061117,2006,11
30269,22,29,Efectivo           ,20061117,2006,11
30270,22,29,Efectivo           ,20061117,2006,11
30271,22,29,Efectivo           ,20061117,2006,11
30272,22,29,Efectivo           ,20061117,2006,11
30273,22,29,Efectivo           ,20061117,2006,11
30274,22,29,Efectivo           ,20061117,2006,11
30275,22,29,Efectivo           ,20061117,2006,11
30276,22,29,Efectivo           ,20061117,2006,11
30277,22,29,Efectivo           ,20061117,2006,11
30278,22,29,Efectivo           ,20061117,2006,11
30279,22,29,Efectivo           ,20061117,2006,11
30280,22,29,Efectivo           ,20061117,2006,11
30281,22,29,Efectivo           ,20061117,2006,11
30282,22,29,Efectivo           ,20061117,2006,11
30283,22,29,Efectivo           ,20061117,2006,11
30284,22,29,Efectivo           ,20061117,2006,11
30285,22,29,Efectivo           ,20061117,2006,11
30286,22,29,Efectivo           ,20061117,2006,11
30287,22,29,Efectivo           ,20061117,2006,11
30288,22,29,Efectivo           ,20061117,2006,11
30289,22,29,Efectivo           ,20061117,2006,11
30290,22,29,Efectivo           ,20061117,2006,11
30291,22,29,Efectivo           ,20061117,2006,11
30292,22,29,Efectivo           ,20061117,2006,11
30293,22,29,Efectivo           ,20061117,2006,11
30294,22,29,Efectivo           ,20061117,2006,11
30295,22,29,Efectivo           ,20061117,2006,11
30296,22,29,Efectivo           ,20061117,2006,11
30297,22,29,Efectivo           ,20061117,2006,11
30298,22,29,Efectivo           ,20061117,2006,11
30299,22,29,Efectivo           ,20061117,2006,11
30300,22,29,Efectivo           ,20061117,2006,11
30301,22,29,Efectivo           ,20061117,2006,11
30302,22,29,Efectivo           ,20061117,2006,11
30303,22,29,Efectivo           ,20061117,2006,11
30304,22,29,Efectivo           ,20061117,2006,11
30305,22,29,Efectivo           ,20061117,2006,11
30306,22,29,Efectivo           ,20061117,2006,11
30307,22,29,Efectivo           ,20061117,2006,11
30308,22,29,Efectivo           ,20061117,2006,11
30309,22,29,Efectivo           ,20061117,2006,11
30310,22,29,Efectivo           ,20061117,2006,11
30312,22,33,Efectivo           ,20061117,2006,11
30314,23,50,Efectivo           ,20061117,2006,11
30315,100,40,Consigna           ,20061117,2006,11
30316,100,27,Consigna           ,20061117,2006,11
30317,100,86,Consigna           ,20061117,2006,11
30318,22,33,Efectivo           ,20061117,2006,11
30320,50,80,Efectivo           ,20061118,2006,11
30321,16,38,Efectivo           ,20061121,2006,11
30322,18,67,Efectivo           ,20061121,2006,11
30323,100,10,Consigna           ,20061121,2006,11
30324,100,22,Consigna           ,20061121,2006,11
30325,7,8,Efectivo           ,20061121,2006,11
30326,53,18,Efectivo           ,20061121,2006,11
30327,29,55,Efectivo           ,20061121,2006,11
30328,29,27,Efectivo           ,20061121,2006,11
30329,29,27,Efectivo           ,20061121,2006,11
30330,18,67,Efectivo           ,20061122,2006,11
30331,7,8,Efectivo           ,20061122,2006,11
30332,29,18,Efectivo           ,20061122,2006,11
30333,100,67,Consigna           ,20061122,2006,11
30334,100,92,Consigna           ,20061122,2006,11
30335,100,67,Consigna           ,20061122,2006,11
30337,3,9,Efectivo           ,20061122,2006,11
30338,100,59,Consigna           ,20061122,2006,11
30339,100,80,Consigna           ,20061122,2006,11
30340,100,11,Consigna           ,20061122,2006,11
30341,29,27,Efectivo           ,20061122,2006,11
30342,29,27,Efectivo           ,20061122,2006,11
30343,100,93,Tarjeta            ,20061123,2006,11
30345,1,95,Efectivo           ,20061123,2006,11
30346,50,85,Efectivo           ,20061123,2006,11
30347,50,85,Efectivo           ,20061123,2006,11
30349,50,3,Efectivo           ,20061124,2006,11
30350,22,33,Efectivo           ,20061124,2006,11
30351,15,2,Efectivo           ,20061124,2006,11
30352,53,18,Efectivo           ,20061124,2006,11
30353,29,27,Efectivo           ,20061124,2006,11
30354,50,3,Efectivo           ,20061124,2006,11
30355,29,46,Efectivo           ,20061124,2006,11
30356,14,70,Efectivo           ,20061127,2006,11
30359,22,33,Efectivo           ,20061127,2006,11
30360,29,46,Efectivo           ,20061127,2006,11
30361,100,34,Consigna           ,20061127,2006,11
30362,1,26,Efectivo           ,20061127,2006,11
30363,29,27,Efectivo           ,20061127,2006,11
30364,23,56,Efectivo           ,20061128,2006,11
30365,50,85,Efectivo           ,20061128,2006,11
30366,36,3,Efectivo           ,20061128,2006,11
30368,9,15,Efectivo           ,20061128,2006,11
30369,50,80,Efectivo           ,20061128,2006,11
30370,100,86,Consigna           ,20061128,2006,11
30371,22,33,Efectivo           ,20061128,2006,11
30372,23,50,Efectivo           ,20061129,2006,11
30373,100,91,Consigna           ,20061129,2006,11
30374,22,60,Efectivo           ,20061129,2006,11
30375,22,34,Efectivo           ,20061129,2006,11
30376,29,28,Efectivo           ,20061130,2006,11
30377,22,61,Efectivo           ,20061130,2006,11
30378,1,6,Efectivo           ,20061204,2006,12
30379,22,60,Efectivo           ,20061204,2006,12
30380,22,60,Efectivo           ,20061204,2006,12
30381,100,10,Consigna           ,20061204,2006,12
30382,29,46,Efectivo           ,20061204,2006,12
30383,29,46,Efectivo           ,20061204,2006,12
30384,100,102,Consigna           ,20061204,2006,12
30385,18,66,Efectivo           ,20061204,2006,12
30386,100,80,Consigna           ,20061205,2006,12
30388,9,92,Efectivo           ,20061205,2006,12
30389,1,26,Efectivo           ,20061205,2006,12
30390,100,6,Consigna           ,20061205,2006,12
30391,29,45,Efectivo           ,20061205,2006,12
30392,7,8,Efectivo           ,20061205,2006,12
30393,100,49,Consigna           ,20061206,2006,12
30394,100,91,Consigna           ,20061206,2006,12
30395,22,29,Efectivo           ,20061207,2006,12
30396,3,5,Efectivo           ,20061207,2006,12
30397,22,33,Efectivo           ,20061207,2006,12
30398,22,61,Efectivo           ,20061207,2006,12
30399,22,33,Efectivo           ,20061207,2006,12
30400,7,8,Efectivo           ,20061207,2006,12
30401,15,2,Efectivo           ,20061207,2006,12
30402,7,8,Efectivo           ,20061208,2006,12
30403,7,8,Efectivo           ,20061208,2006,12
30404,29,46,Efectivo           ,20061208,2006,12
30405,50,3,Efectivo           ,20061208,2006,12
30406,13,83,Efectivo           ,20061211,2006,12
30407,29,46,Efectivo           ,20061211,2006,12
30408,100,14,Consigna           ,20061211,2006,12
30409,22,30,Efectivo           ,20061213,2006,12
30410,22,33,Efectivo           ,20061213,2006,12
30413,50,3,Efectivo           ,20061214,2006,12
30414,50,76,Efectivo           ,20061214,2006,12
30415,22,33,Efectivo           ,20061214,2006,12
30416,100,79,Consigna           ,20061214,2006,12
30417,11,27,Efectivo           ,20061214,2006,12
30418,21,54,Efectivo           ,20061214,2006,12
30419,21,54,Efectivo           ,20061214,2006,12
30420,21,54,Efectivo           ,20061214,2006,12
30421,21,54,Efectivo           ,20061214,2006,12
30422,21,54,Efectivo           ,20061214,2006,12
30423,21,54,Efectivo           ,20061214,2006,12
30424,21,54,Efectivo           ,20061214,2006,12
30425,21,54,Efectivo           ,20061214,2006,12
30426,21,54,Efectivo           ,20061214,2006,12
30428,22,30,Efectivo           ,20061215,2006,12
30429,36,60,Efectivo           ,20061219,2006,12
30430,22,33,Efectivo           ,20061219,2006,12
30431,22,33,Efectivo           ,20061219,2006,12
30432,100,91,Consigna           ,20070105,2007,01
30433,100,86,Consigna           ,20070105,2007,01
30434,100,76,Tarjeta            ,20070108,2007,01
30435,3,8,Efectivo           ,20070108,2007,01
30436,100,70,Tarjeta            ,20070108,2007,01
30437,100,6,Tarjeta            ,20070108,2007,01
30438,100,22,Tarjeta            ,20070108,2007,01
30444,1,95,Efectivo           ,20070108,2007,01
30445,50,80,Efectivo           ,20070108,2007,01
30446,89,1,Efectivo           ,20070108,2007,01
30449,52,14,Efectivo           ,20070108,2007,01
30450,9,97,Efectivo           ,20070109,2007,01
30456,9,82,Efectivo           ,20070109,2007,01
30457,3,8,Efectivo           ,20070109,2007,01
30458,50,76,Efectivo           ,20070109,2007,01
30459,29,46,Efectivo           ,20070109,2007,01
30460,9,96,Efectivo           ,20070109,2007,01
30461,53,21,Efectivo           ,20070109,2007,01
30462,9,96,Efectivo           ,20070109,2007,01
30463,29,27,Efectivo           ,20070109,2007,01
30464,53,12,Efectivo           ,20070109,2007,01
30465,29,27,Efectivo           ,20070109,2007,01
30466,29,60,Efectivo           ,20070110,2007,01
30467,1,20,Efectivo           ,20070110,2007,01
30469,4,89,Efectivo           ,20070110,2007,01
30470,20,2,Efectivo           ,20070110,2007,01
30471,29,46,Efectivo           ,20070110,2007,01
30472,9,87,Efectivo           ,20070110,2007,01
30473,29,32,Efectivo           ,20070110,2007,01
30474,23,50,Efectivo           ,20070110,2007,01
30475,29,27,Efectivo           ,20070110,2007,01
30476,100,86,Consigna           ,20070110,2007,01
30477,9,97,Efectivo           ,20070110,2007,01
